basin_id,lai_dif,lai_max,ndvi_mean,root_depth_50,root_depth_99,evergreen_needleleaf_tree,evergreen_broadleaf_tree,deciduous_needleleaf_tree,deciduous_broadleaf_tree,mixed_forest,closed_shrubland,open_shrubland,woody_savanna,savanna,grassland,permanent_wetland,cropland,urban_and_built-up_land,cropland_natural_vegetation,snow_and_ice,barren,water_bodies
25841,1.213270386,1.355759067,0.7041155,0.164285714,1.901428571,0,0,0,0.011257485,0.057758768,0.007117194,0,0.00427716,0.194319932,0.223233533,0.000479042,0.046569718,0.002976903,0,0,0,0
25842,0.917350101,1.088019797,0.700916871,0.167166667,1.752166667,0,0,0,0.012247012,0.024938025,0.011285011,0,0.003533504,0.118381618,0.171273171,0.000148,0.173789174,0.003533504,0,0,0,0
25843,0.829426962,1.004020468,0.631660495,0.169090909,1.647067449,0,0,0,0.002806736,0.006909917,0.002018177,0,0.001750869,0.073523122,0.139334403,0.00049452,0.302485966,0.001470195,9.36E-05,0,8.02E-05,4.01E-05
25844,1.081510638,1.193276596,0.658776707,0.173181818,1.508636364,0,0,0,0,0.000462963,0.001157407,0,0,0.016435185,0.125925926,0,0.501157407,0.040740741,0,0,0.000925926,0
25845,1.080324105,1.236431733,0.693943921,0.180277778,1.622986111,6.19E-05,0,0,0.001113896,0.02552678,9.28E-05,0,0.008477985,0.05226028,0.025619605,0.00080448,0.412698413,0.00259909,0.00040224,0,6.19E-05,0.000216591
25846,1.223280642,1.370685967,0.697462968,0.176237942,1.572700965,0,0,0,0.001944712,0.008984249,0.001575056,0,0.002009,0.036049502,0.038653166,0.001398264,0.451623272,0.033799421,0.0004018,0,0.000305368,0.002298296
25847,1.358487938,1.554442605,0.770659772,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000259796,0,0.346568521,0.017969257,0,0,0,0
25848,1.172705055,1.350235606,0.727303941,0.179400922,1.539078341,0,0,0,0.001957647,0.003632941,0.000564706,0,5.65E-05,0.013477647,0.008150588,0.000225882,0.343623529,0.100442353,0.002992941,0,0,0.000169412
25849,1.264710854,1.44796919,0.769560638,0.179441341,1.509888268,0,0,0,0,0,0,0,0,0.001577376,0.002140724,0.000375566,0.359003249,0.047490282,0.000244118,0,0,0
25850,1.951864298,2.081867733,0.76731377,0.179635036,1.51649635,0,0,0,0,0,0,0.000154024,0,0.000808625,0.003966115,0,0.542010012,0.064381979,0.000231036,0,0.00038506,7.70E-05
25852,1.243568332,1.426413447,0.743553553,0.179647887,1.512042254,0,0,0,0,0,0,0,0,0.000869069,0.001900023,0,0.381521211,0.034754232,0.000136325,0,0,8.52E-06
25853,0.897705314,1.118357488,0.723237696,0.18,1.51,0,0,0,0,0,0,0,0,0,0.003229974,0,0.225452196,0.143410853,0,0,0,0
25854,1.603053931,1.766650275,0.775142641,0.18,1.51,0,0,0,0,0,0,0,0,0,9.37E-05,0,0.451349831,0.029340082,0,0,0,0
25855,1.497595549,1.686465557,0.797349172,0.18,1.51,0,0,0,0,0,0,0,0,0,0,0,0.371108195,0.017774067,0,0,0,0
25856,1.079713786,1.25679764,0.727757695,0.178619048,1.860809524,0,0,0,0.007309942,0.036391179,0.000986402,0,0.010040161,0.108486578,0.087965899,0.000581272,0.1774114,0.010057775,0.001356302,0,0,0
25857,1.232360403,1.375272112,0.672861548,0.176015625,1.541015625,0,0,0,0.002552964,0.006553879,0.000114312,0,0,0.006249047,0.062985825,0,0.367017223,0.128600823,3.81E-05,0,0,0
25858,1.594984887,1.701709104,0.69062944,0.178666667,1.670444444,0,0,0,0.033898305,0.03054642,0.000695674,0,0.012458892,0.082785226,0.087591703,0.000505945,0.365165697,0.044017202,0.001264862,0,0,0
25859,1.145448832,1.328843727,0.687360047,0.184439655,1.759956897,0,0,0,0.056811136,0.036318824,0.000124008,0,0.008866567,0.057012649,0.025251116,0,0.17375062,0.06687128,0.000108507,0,0,0
25860,0.675392528,0.897161534,0.648603767,0.154067797,1.354915254,0,0,0,0,0,0,0,0,0.000192771,0.036096386,0.013686747,0.228819277,0.032771084,0,0,0,0.009253012
25861,0.454089981,0.696702703,0.619674131,0.18,1.51,0,0,0,0,0,0,0,0,0.000117371,0.001877934,0,0.170774648,0.071948357,0,0,0,0
25862,1.060876091,1.236160518,0.685750497,0.174534884,1.483197674,0,0,0,0,0,0,0,0,0.00043779,0.020182121,0.005034585,0.375295508,0.042421854,0,0,0,0.000547238
25863,1.373629347,1.522712573,0.72869481,0.178451327,1.509690265,0,0,0,0,0,0,0,0,0.000772736,0.011670299,7.93E-05,0.485753913,0.027659996,1.98E-05,0,0,5.94E-05
25864,1.12934064,1.293546566,0.701764491,0.16766537,1.628949416,0,0,0,0.017726982,0.000495524,0.002893223,0,0.002189898,0.049088875,0.066432225,0.002605499,0.293877877,0.036748721,0,0,6.39E-05,0.012388107
25865,0.664660684,0.874299239,0.617128823,0.179264706,1.509852941,0,0,0,0,0,0,0,0,0,0.008807588,0,0.222041554,0.131797651,0,0,0,0
25866,0.804998557,0.951030303,0.585202104,0.18,1.51,0,0,0,0,0,0,0,0,0,0.040123457,0,0.441358025,0.054526749,0,0,0,0
25867,1.499178926,1.63415484,0.722284885,0.178373494,1.838554217,0,0,0,0.128511405,0.000390156,0.018217287,0,0.025480192,0.102791116,0.089885954,0.002430972,0.186554622,0.026980792,0,0,0,6.00E-05
25868,0.810066315,1.057132026,0.725199628,0.159271624,1.839969651,0,0,0,0.040100473,0.000620567,0.002874873,0,0.003828943,0.094495103,0.139180176,0.001553529,0.03537234,0.003170382,4.64E-05,0,2.11E-05,0.002857987
25870,0.747691929,0.945358059,0.582849932,0.177088123,1.71302682,0,0,0,0.034207167,0.000925018,0.038647254,0,0.00976819,0.064788263,0.055223577,0.000296006,0.076739496,0.2923057,0,0,0,0.001387527
25871,0.897510568,1.112135279,0.711781797,0.174215686,1.932303922,0,0,0,0.074157303,0.001057502,0.016024088,0,0.016273775,0.112403613,0.054285085,0.002687817,0.047352574,0.024234413,0,0,0,0.002614379
25872,1.100774382,1.35211086,0.794827807,0.170076336,2.059312977,0,0,0,0.074680968,0.000169585,0.008776021,0,0.009433162,0.134777632,0.090282783,0,0.001929029,0.000127189,0,0,0,0
25873,0.959698393,1.19566316,0.796314247,0.176,2.031142857,0,0,0,0.089248366,0,0.014934641,0,0.006960784,0.098235294,0.062777778,0,0.004673203,0,0,0,0,0
25874,1.198291319,1.419278475,0.73920509,0.148881988,1.719378882,0,0,0,0.027012999,0,0.007650298,0,0.000699585,0.080971294,0.275974905,0,0.022589818,0,4.51E-05,0,0,0
25875,1.29017925,1.502881797,0.759419492,0.166582278,1.961139241,0,0,0,0.090592516,0,0.057120582,0,0.008627859,0.11512474,0.184199584,0.001871102,0.011642412,0,0,0,0,0
25876,1.288268746,1.444235478,0.642501486,0.137521368,1.556581197,0,0,0,0.026617006,0.000227108,0.03034157,0,0.001953125,0.010583212,0.516715116,0,0.028660974,0.000454215,0,0,0,0
25877,1.014139419,1.184649798,0.636372222,0.136150628,1.524560669,0,0,0,0.004892442,7.61E-05,0.002722254,0,0.000913764,0.009575481,0.471806587,0,0.040662479,0.000494955,0,0,0.000247478,0
25878,1.064814815,1.246666667,0.714441395,0.18,1.51,0,0,0,0,0,0,0,0,0,0.003703704,0,0.344444444,0.048148148,0,0,0,0
25879,0.706277326,0.915316126,0.58683471,0.178979592,1.509795918,0,0,0,0,0,0,0,0,0,0.005989011,0,0.234908425,0.177289377,0,0,0,0.000238095
25880,0.440586269,0.678832874,0.658723113,0.178095238,1.509619048,0,0,0,0,0,0,0,0,5.94E-05,0.010711811,0,0.196851797,0.03001683,0,0,0,0
25881,1.431632056,1.605103615,0.709480808,0.169502075,1.876929461,0,0,0,0.064136795,0.000166878,0.015007899,0,0.01203747,0.197605856,0.171005496,0,0.078187927,0.088300736,0,0,0,0.000100127
25882,1.263512707,1.466700752,0.724207197,0.166809816,1.931595092,0,0,0,0.072130883,0.000617881,0.03427896,0,0.016951429,0.162207178,0.187271653,0.000188051,0.000241779,0.036132603,0,0,0.000134322,8.06E-05
25883,1.006905934,1.203137655,0.629821965,0.154415584,1.632142857,0,0,0,0.042486085,0.000477074,0.041876491,0,0.003710575,0.037105751,0.21115823,0.008401802,0.112589451,0.014285714,0,0,0.001298701,0.011714816
25884,0.805038794,0.984408678,0.576678557,0.149663866,1.567394958,0,0,0,0.017319327,0.000465395,0.009440862,0,0.001396184,0.022073,0.286250914,0.000864304,0.116847284,0.013097533,0,0,0,0.001296456
25885,0.863138112,0.999019365,0.525158798,0.14291498,1.510242915,0,0,0,0.007350779,0,0.00018902,0,0,0.004158441,0.460410804,0,0.108917545,0.029739152,0,0,4.20E-05,0
25886,1.16457758,1.317829139,0.625805011,0.137612613,1.514099099,0,0,0,0.011646878,9.06E-05,0,0,0.000135956,0.006027372,0.494901659,0,0.058302366,0.019713587,0,0,0,0
25887,0.656382848,0.827050718,0.540615768,0.14195122,1.502390244,0,0,0,2.03E-05,0.000264174,0,0,0,0,0.36931518,0,0.114285714,0.007335907,0,0,0,0
25888,0.718532132,0.866743223,0.515831697,0.140431655,1.502086331,0,0,1.61E-05,6.45E-05,0,0,0,0,0,0.416424887,6.45E-05,0.105125725,0.005029014,0,0,0,0
25889,0.834174904,0.935812303,0.468679999,0.131641138,1.500328228,0,0,0,0,0,0,0,0,0,0.655589124,0,0.025339076,0.003303979,0,0,0.000655653,0
25890,0.62356014,0.803385516,0.545199644,0.138527607,1.510122699,0,0,0,0.002374101,0.00059952,0.00059952,0,7.19E-05,0.003669065,0.373045564,0,0.066354916,0.006618705,0,0,0,0
25891,0.773316062,0.932317797,0.569662751,0.142772277,1.520544554,0,0,0,0.009305502,0.00220899,6.40E-05,0,0.000608273,0.006349511,0.368218295,0.000106714,0.111975498,0.005154309,0,0,0.000128057,7.47E-05
25892,0.65640528,0.799444085,0.485490146,0.135198777,1.501039755,0,0,0,0.000816327,0.000168895,0,0,0,0,0.478691063,0.00033779,0.049824068,0.007515834,0,0,0.000619282,0.000365939
25893,0.702032299,0.866886792,0.527042714,0.146666667,1.503333333,0,0,0,0,0,0,0,0,0,0.275185936,0,0.159905341,0.018593644,0,0,0,0
25894,0.543557121,0.701323093,0.458562955,0.134098361,1.500819672,0,0,0,0,0,0,0,0,0,0.452919021,0,0.003278231,0.037978657,0,0,0,0
25895,0.694301717,0.829615454,0.465252438,0.132390671,1.496180758,0,0,0,0,0,0,0,0,3.03E-05,0.574076877,0.00028753,0.007869249,0.026785714,0,0,0.000257264,0
25896,0.605024151,0.752707264,0.475529975,0.144917127,1.502983425,0,0,0,0,0,0,0,0,0,0.384517443,0,0.11657754,0.044945251,0,0,0,0
25897,0.760421917,0.925583364,0.611133097,0.144720812,1.502944162,0,0,0,0.00016131,0.000241965,0,0,0,4.03E-05,0.319091019,0.000141146,0.133524217,0.006472557,0,0,4.03E-05,0.000100819
25898,0.417113872,0.618447205,0.520527919,0.135,1.501,0,0,0,0,0,0,0,0,0,0.249566123,0,0.089899341,0.001041305,0,0,0,0
25899,0.642917773,0.828132678,0.603606424,0.152234043,1.521808511,0,0,0,0.002417027,0.001262626,0,0,0,0.00036075,0.209505772,0,0.182521645,0.000919913,0,0,0,0
25900,0.579695583,0.735578412,0.511765542,0.151443299,1.529793814,0,0,0,0,0,0,0,0,0,0.321406701,0,0.160572128,0.01180999,0,0,0.000787333,0
25901,0.538463029,0.724104982,0.563656119,0.141111111,1.502222222,0,0,0,7.03E-05,0.000316222,0,0,0.000105407,0.000105407,0.332314395,0.000386494,0.052106391,0.019430097,0,0,0,0
25902,0.606872163,0.762834896,0.501544964,0.132944162,1.513147208,0,0,0,0,0,0,0,0,0,0.480029586,0,0.007121724,0.006889265,0,0,0.000570583,0
25903,0.346907014,0.505840696,0.336596325,0.132045455,1.528522727,0,0,0,0,0,0,0,0,0,0.496679559,0,0,0.000243256,0,0,0.003016371,0.000121628
25904,0.341183202,0.562552687,0.453893505,0.139411765,1.359411765,0,0,0,0,0,0,0,0,0,0.053973549,0.005123317,0.214226141,0.009174312,0,0,0.035029191,0.165256762
25905,0.840549843,1.015847234,0.613361655,0.177478992,1.509495798,0,0,0,0,0,0,0,0,0,0.018872171,0.001896862,0.399080504,0.02964249,0,0,0.000225051,0
25906,1.118528777,1.237030697,0.615280746,0.179019608,1.509803922,0,0,0,0,0,0,0,0,0,0.010779436,0,0.595874793,0.010053897,0,0,0,0
25907,1.233527952,1.358521463,0.659706491,0.18,1.51,0,0,0,0,0,0,0,0,0,0.008667171,0.000151172,0.57228521,0.018896447,0,0,0,0.008919123
25908,1.032797134,1.21505095,0.743366349,0.179681529,1.509936306,0,0,0,0,0,0,0,0,0,0.000617148,0,0.393013004,0.016266255,0,0,0,0
25909,0.393155828,0.65697721,0.749855551,0.17898374,1.513861789,0,0,0,0,0,0,0,0,3.43E-05,0.001479681,5.55E-05,0.139578819,0.007620356,1.59E-05,0,0.000668499,0.00084289
25910,1.176012573,1.321088435,0.674877337,0.177204301,1.520107527,0,0,0,0.003305785,0.000118064,0,0,0.000472255,0.000590319,0.020188902,5.90E-05,0.557201889,0.041735537,0.000649351,0,0.000118064,0.001711924
25911,0.361504475,0.609675,0.582859192,0.175670103,1.617113402,0,0,0,0,0,0,0,0,0,0.003966954,0.001837901,0.164337446,0.00423991,0,0,0.016723077,0.022691706
25912,1.082121438,1.208075375,0.644422919,0.178357143,1.499142857,0,0,0,0,0,0,0,0,0.000219764,0.007032452,0.000109882,0.563841477,0.01494396,0,0,0.000439528,0.001721486
25913,1.266890701,1.448423471,0.739845215,0.179888143,1.509977629,0,0,0,0,0,0,0,0,9.23E-05,0.002618702,5.88E-05,0.422097815,0.011230202,6.71E-05,0,0,0.000872901
25914,1.274489325,1.414710364,0.699351796,0.178994975,1.529346734,0,0,0,0.015555154,0.001136922,0,0,0.002764786,0.007648381,0.026045839,0.0011886,0.504663962,0.04165267,0.004315134,0,0,0.002222165
25915,0.329037447,0.431752171,0.271701547,0.132292994,1.531974522,0,0,0,0,0,0,0,0,0,0.711037404,0,0,0,0,0,0.012707801,7.99E-05
25916,0.426129754,0.690346856,0.719436047,0.177631345,1.511825467,0,0,0,0,0,0,0,0,7.98E-05,0.002053654,8.79E-05,0.137663043,0.00754741,1.16E-05,0,0.001910268,0.002353145
25917,0.128496955,0.324188365,0.220294691,0.142727273,1.677474747,0,0,0,0,0,0,0.000180375,0,0,0.396933622,0,0,0.000306638,0,0,0.019011544,0
25918,0.27253323,0.537596737,0.582468625,0.173319714,1.610490296,1.04E-05,0,0,0.000280014,0.000465209,0,0,1.63E-05,0.001364513,0.014208123,0.00197047,0.114533176,0.011831707,0.000420762,0,0.014280719,0.011602066
25919,0.784583543,0.981764516,0.624902703,0.15752381,1.345619048,0,0,0,0,0,0,0,0,0.00064135,0.018835443,0.002632911,0.315139241,0.01849789,3.38E-05,0,3.38E-05,0.047189873
25920,0.970935173,1.138233611,0.674675043,0.18,1.51,0,0,0,0.001274001,0.000910001,0,0,0,0.004231504,0.006643007,0,0.433478933,0.042360542,0.000591501,0,0,0
25921,1.319687433,1.474175695,0.710719303,0.179145299,1.50982906,0,0,0,0,0,0,0,0,0.001391304,0.011695652,0.000826087,0.568913043,0.020782609,0.000826087,0,0.00026087,0.000347826
25922,1.075824278,1.227315269,0.704795626,0.178685714,1.519885714,0,0,0,0.000429173,0.000536466,0,0,0.00024141,0.000858346,0.023389931,0.000536466,0.470373649,0.044768112,0,0,0.000616936,0
25923,0.887527934,1.064072649,0.631376339,0.176176471,1.537058824,0,0,0,0.005255614,0.006091734,0,0,0.001194458,0.005195891,0.048972766,0.001433349,0.337374582,0.08235786,0,0,0,0
25924,0.953457125,1.104022989,0.655439344,0.176581197,1.509316239,0,0,0,0,0.000155027,0,0,0,0.001744051,0.026160763,0.000193783,0.422835439,0.094023719,0,0,0,0
25925,0.957705308,1.147266466,0.706178493,0.17688,1.55312,0,0,0,0.005979174,0.00312395,0,0,0.000537454,0.024487739,0.043097078,0.001310044,0.396405778,0.013033255,0.003694995,0,0.000806181,0.000974135
25926,1.235411754,1.400205761,0.675219522,0.173428571,1.466571429,0,0,0,0,0,0,0,0,0,0.007802639,0.000458979,0.460929432,0.017441193,0,0,0,0.009868044
25927,1.632608615,1.773153736,0.765011201,0.18,1.51,0,0,0,0,0,0,0,0,0.002712584,0.001847702,0,0.537406141,0.031332311,0.000157251,0,7.86E-05,0
25928,1.354661416,1.513726708,0.71435261,0.178275862,1.509655172,0,0,0,0,0,0,0,0,0,0.00428487,0,0.462027187,0.033687943,0,0,0,0.005023641
25929,1.134509936,1.325230805,0.742844187,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000742721,0,0.362002377,0.04560309,0,0,0,0
25930,0.59520646,0.82521452,0.730846956,0.174012539,1.47645768,0,0,0,0,0,0,0,0,3.47E-05,0.005948296,0,0.226638381,0.018496565,0,0,0.000194117,0.004291369
25931,1.496789615,1.630293784,0.751099722,0.179612403,1.509922481,0,0,0,0,0,0,0,0,0.001312741,0.002857143,0,0.536447876,0.043204633,0.0003861,0,0.00023166,0.00046332
25932,0.721048977,0.924726249,0.649470008,0.171835938,1.472851563,0,0,0,0,0,0,0,0,0.003822933,0.021848864,0,0.276686297,0.061055575,0.001200079,0,0.001534122,0.008845944
25933,1.150160466,1.352030297,0.7425132,0.180714286,1.532232143,0,0,0,0,0,0,0,0,0.003535381,0.002132024,0,0.311302423,0.037539807,5.40E-05,0,0,0
25934,1.00613246,1.173465399,0.717846181,0.177580071,1.759181495,0,0,0,0.005127069,0.016696217,0.000177305,0,0.013312648,0.107121749,0.042508865,0.000398936,0.259677896,0.040292553,0.002822104,0,0,0
25935,1.172968273,1.332441584,0.72286353,0.184976905,1.955842956,0.003120031,0,0,0.020250005,0.10407315,0.001630468,0,0.03162302,0.125963687,0.094657702,0.001268141,0.115868878,0.008907184,0.001756275,0,0,0
25936,0.768618869,0.977854241,0.674793164,0.175675676,1.566486486,0,0,0,0.006207954,9.89E-05,0,0,0,0.007741393,0.027156708,2.47E-05,0.252794816,0.018648595,0.000915117,0,0.003784131,0.004526118
25937,1.181170015,1.302292152,0.575804904,0.17640625,1.53703125,0,0,0,0.010209334,0.005490734,8.58E-05,0,0,0.016729581,0.065116678,0,0.402453672,0.1344372,0.000857927,0,0,0
25938,0.940380534,1.139679086,0.731528336,0.183217726,1.769055877,0,0,0,0.114945454,0.000678645,1.70E-05,0,0.036437568,0.021976779,0.011570893,0.000492017,0.145009416,0.009173015,0.002765477,0,2.83E-05,0.001232871
25939,0.542850555,0.769054794,0.596475604,0.178913043,1.568478261,0,0,0,0,0,0,0,0,0.004460148,0.007761816,0,0.19387164,0.109302595,0,0,5.79E-05,0
25940,0.947145122,1.089603998,0.635908277,0.179504132,1.614793388,0,0,0,0.008502861,0.000476796,0,0,0,0.084551812,0.017323586,0,0.3828274,0.052050223,0.004489828,0,0,0
25941,1.008949902,1.194001297,0.714074653,0.181548165,1.814529817,2.27E-05,0,0,0.087449295,0.012562425,0,0,0.058445707,0.058884239,0.018853088,0.000381825,0.136625346,0.003927884,0.008834904,0,2.27E-05,6.05E-05
25942,1.082796249,1.23876652,0.675712438,0.177632979,1.731515957,0,0,0,0.057103737,0.037785346,1.15E-05,0,0.012081186,0.088859996,0.028005339,0.011264267,0.220498895,0.020238862,0.025612113,0,0.000356683,0.005005063
25943,1.508267401,1.652971661,0.692820468,0.190701754,1.975526316,0,0,0,0.157838334,0.060586344,0.000191366,0,0.028666565,0.089712186,0.049066136,0.000956828,0.120636865,0.010372015,0.007654623,0,0,0.000842009
25944,1.158071434,1.318048652,0.687266406,0.180290698,1.824825581,0,0,0,0.08861965,0.022664256,2.41E-05,0,0.009993972,0.101362266,0.045256178,0.000892104,0.179349005,0.020289331,0.022399036,0,0,0.000867993
25945,0.981477296,1.156517172,0.711134262,0.183146067,1.909213483,0,0,0,0.060983538,0.005599245,2.10E-05,0,0.011617909,0.133165566,0.014302191,0.000167768,0.14094579,0.007130125,0.050833595,0,0,0
25946,1.496378649,1.6135481,0.692638227,0.177055838,1.618629442,0,0,0,0.070298619,0.025677767,0,0,0.017510174,0.019860148,0.070642517,0.00031524,0.417550295,0.037083739,0.001748152,0,0.001003038,0
25947,1.070544441,1.236114733,0.70647973,0.183333333,1.643333333,0,0,0,0.063933152,0.001748931,0,0,0.004080839,0.00991061,0.016517684,0,0.352506801,0.005635445,0,0,0.000582977,0
25948,1.811454919,1.953152111,0.748296376,0.18,1.51,0,0,0,0,0,0,0,0,0.000341997,0.005699954,0,0.521659827,0.056429549,0,0,0,0
25949,0.934200616,1.097899432,0.637382473,0.179812207,1.521173709,0,0,0,0.005696277,0,7.83E-05,0,1.96E-05,0.003582195,0.006831617,0,0.430215715,0.034980229,0.009082723,0,0,0
25950,1.073830018,1.213757928,0.650814887,0.181675774,1.596302368,0,0,0,0.03629554,0.00815458,0,0,0.007209738,0.026787538,0.00571161,0,0.438968335,0.01011236,0.011899898,0,0,0
25951,2.241445425,2.378693182,0.803076224,0.202672811,2.040599078,0,0,0,0.215280592,0.144828616,0.000255956,0,0.027728601,0.07224367,0.016061259,0,0.064159717,0.003306102,0.008446558,0,0,0
25952,1.079726318,1.263694034,0.712924875,0.190333333,1.824333333,0,0,0,0.015135135,0.077621622,0,0,0.033675676,0.041621622,0.014378378,5.41E-05,0.195945946,0.001027027,0.009891892,0,0,0
25953,1.560026828,1.712506502,0.735090998,0.174425532,2.001702128,0,0,0,0.135750187,0.00588029,0.003983132,0,0.015950512,0.187584855,0.11119503,0,0.033393575,0,0.00481932,0,0,0
25954,0.863734235,1.050236975,0.670152239,0.169445783,1.973759036,0,0,0,0.049982319,0.00712885,0.000144667,0,0.00596348,0.155500547,0.108106153,0,0.053590947,0.000345592,0.003118369,0,0,0
25955,0.489013018,0.634028679,0.452178717,0.130420168,1.507647059,0,0,0,0,0.000111251,0,0,0.000111251,0.000741675,0.516020174,0,0,0.000333754,0,0,0,0
25956,0.554930229,0.678875049,0.431648826,0.130562016,1.507267442,0,0,0,0.000612423,0.000126373,0,0,8.75E-05,0.001526198,0.584038106,0,0,0,0,0,0,0
25957,1.632288825,1.763219772,0.743708247,0.184216418,1.657574627,0,0,0,0.106807557,0.013754202,0,0,0.013754202,0.004269211,0.028822007,0,0.385697176,0.033921879,0.00511919,0,0,0
25959,0.788535441,0.961536989,0.625371551,0.180116279,1.583023256,0,0,0,0.019402473,0.000922905,0.000858516,0,0.000214629,0.023351648,0.003777473,0,0.348729396,0.011783139,0.025755495,0,0.000128777,0
25960,0.928916396,1.109820076,0.67636295,0.184731707,1.763365854,0,0,0,0.06344555,0.010426605,0.00083481,0,0.002879242,0.066461088,0.004565899,1.70E-05,0.217732043,0.018945073,0.026475399,0,8.52E-05,0
25961,1.216892201,1.363811756,0.713651267,0.179180328,1.509836066,0,0,0,7.09E-05,0.000780253,0,0,0.001276777,0.005390836,0.010143283,0,0.482479784,0.042133636,0.002057029,0,0.002269826,0
25962,0.789899408,0.973469388,0.652965334,0.18,1.544615385,0,0,0,0,0,0,0,0,0.004358655,0.003985056,0,0.33362391,0.049315068,0.000249066,0,0.004358655,0
25963,0.569719038,0.729790941,0.510909651,0.179047619,1.569809524,0,0,0,0.004090537,0,0.00062332,0,0,0.019556664,0.005181347,0.000116872,0.422065527,0.009310842,0.011492462,0,0,0
25964,0.616588611,0.804002404,0.619514725,0.180795455,1.591477273,0,0,0,0.021922184,0.00087108,0.004573171,0,0.000471835,0.017639373,0.009944832,0,0.28241144,0.000254065,0.034443961,0,0,0
25965,1.090519518,1.296128492,0.749009735,0.189285714,1.88,0,0,0,0.114406575,0.021561518,0.001692047,0,0.002803964,0.049456128,0.017476432,0,0.098017887,0.000217549,0.008387721,0,0,0
25966,0.631896551,0.830066512,0.618595877,0.182588235,1.666235294,0,0,0,0.031468773,0.004397007,0.001758803,0,0.001155292,0.036003725,0.00267269,0,0.224988792,0.002586474,0.034296651,0,0,0
